id,key,value,type
33057486,highway,traffic_signals,regular
33057489,highway,traffic_signals,regular
33065922,created_by,JOSM,regular
33065938,created_by,JOSM,regular
33065973,created_by,JOSM,regular
33066060,created_by,JOSM,regular
33066065,created_by,JOSM,regular
33066067,created_by,JOSM,regular
33066111,created_by,JOSM,regular
33066166,created_by,JOSM,regular
33066168,created_by,JOSM,regular
33066169,created_by,JOSM,regular
33066210,created_by,JOSM,regular
33066211,created_by,JOSM,regular
33066216,created_by,JOSM,regular
33066269,created_by,JOSM,regular
33066274,created_by,JOSM,regular
33066308,created_by,JOSM,regular
33066326,created_by,JOSM,regular
33066327,created_by,JOSM,regular
33066330,created_by,JOSM,regular
33066331,created_by,JOSM,regular
33066337,created_by,JOSM,regular
33066355,created_by,JOSM,regular
33066358,created_by,JOSM,regular
33066369,created_by,JOSM,regular
33066377,created_by,JOSM,regular
33066437,created_by,JOSM,regular
33066448,created_by,JOSM,regular
33066483,created_by,JOSM,regular
33066495,created_by,JOSM,regular
33066632,created_by,JOSM,regular
33066655,created_by,JOSM,regular
33066670,created_by,JOSM,regular
33066734,created_by,JOSM,regular
33066746,created_by,JOSM,regular
33066751,created_by,JOSM,regular
33066776,created_by,JOSM,regular
33066787,created_by,JOSM,regular
33066801,created_by,JOSM,regular
33066833,created_by,JOSM,regular
33066845,created_by,JOSM,regular
33066913,created_by,JOSM,regular
33066963,created_by,JOSM,regular
33066985,created_by,JOSM,regular
33067087,created_by,JOSM,regular
33067144,created_by,JOSM,regular
33067165,created_by,JOSM,regular
33067166,created_by,JOSM,regular
33067399,created_by,JOSM,regular
33067420,created_by,JOSM,regular
33067430,created_by,JOSM,regular
33067492,created_by,JOSM,regular
33067519,created_by,JOSM,regular
33067549,created_by,JOSM,regular
33067577,created_by,JOSM,regular
33069753,created_by,JOSM,regular
33069765,created_by,JOSM,regular
33069815,created_by,JOSM,regular
33069820,created_by,JOSM,regular
33070241,created_by,JOSM,regular
33070258,created_by,JOSM,regular
33070330,highway,traffic_signals,regular
33070352,highway,traffic_signals,regular
33114851,created_by,JOSM,regular
33114853,created_by,JOSM,regular
33114854,created_by,JOSM,regular
33114855,created_by,JOSM,regular
33114856,created_by,JOSM,regular
33116538,highway,traffic_signals,regular
33116557,highway,traffic_signals,regular
33116558,highway,traffic_signals,regular
33116566,created_by,JOSM,regular
33116568,created_by,JOSM,regular
33116569,created_by,JOSM,regular
33116570,created_by,JOSM,regular
33116571,created_by,JOSM,regular
33116572,created_by,JOSM,regular
33116573,created_by,JOSM,regular
33116574,created_by,JOSM,regular
33116575,created_by,JOSM,regular
33116576,created_by,JOSM,regular
33116601,noexit,yes,regular
33116601,created_by,JOSM,regular
33116605,created_by,JOSM,regular
33116607,created_by,JOSM,regular
33116608,created_by,JOSM,regular
33116614,highway,traffic_signals,regular
33116619,created_by,JOSM,regular
33116620,created_by,JOSM,regular
33116621,created_by,JOSM,regular
33116622,created_by,JOSM,regular
33116623,created_by,JOSM,regular
33116624,created_by,JOSM,regular
33116627,highway,traffic_signals,regular
33118398,highway,traffic_signals,regular
33118398,created_by,JOSM,regular
33118400,highway,traffic_signals,regular
33118400,created_by,JOSM,regular
33121767,name,Caltex Nedlands,regular
33121767,diesel,yes,regular
33121767,amenity,fuel,regular
33121767,ethanol,no,regular
33121767,lpg,yes,fuel
33121767,operator,Caltex,regular
33121767,biodiesel,no,fuel
33121767,octane_95,yes,fuel
33121767,octane_98,yes,fuel
33121767,octane_100,no,fuel
33121776,brand,Gull,regular
33121776,amenity,fuel,regular
33121784,name,Coles Express,regular
33121784,amenity,fuel,regular
33131534,created_by,JOSM,regular
33131535,created_by,JOSM,regular
33131536,created_by,JOSM,regular
33131537,created_by,JOSM,regular
33131538,created_by,JOSM,regular
33131539,created_by,JOSM,regular
33131540,created_by,JOSM,regular
33131541,created_by,JOSM,regular
33131542,created_by,JOSM,regular
33131544,created_by,JOSM,regular
33131546,created_by,JOSM,regular
33131552,created_by,JOSM,regular
33131553,created_by,JOSM,regular
33131554,created_by,JOSM,regular
33131555,created_by,JOSM,regular
33131556,created_by,JOSM,regular
33131558,created_by,JOSM,regular
33131560,created_by,JOSM,regular
33131561,created_by,JOSM,regular
33131562,created_by,JOSM,regular
33131563,created_by,JOSM,regular
33131565,created_by,JOSM,regular
33131566,created_by,JOSM,regular
33131567,created_by,JOSM,regular
33131568,created_by,JOSM,regular
33131569,created_by,JOSM,regular
33131570,created_by,JOSM,regular
33131571,created_by,JOSM,regular
33131572,created_by,JOSM,regular
33131573,created_by,JOSM,regular
33133799,name,Captain Stirling Hotel,regular
33133799,amenity,pub,regular
33133800,url,http://thebob.com.au/,regular
33133800,name,The Basement on Broadway,regular
33133800,amenity,pub,regular
33138153,highway,crossing,regular
33138153,crossing,uncontrolled,regular
33138585,created_by,JOSM,regular
33138586,created_by,JOSM,regular
33138590,created_by,JOSM,regular
33138591,created_by,JOSM,regular
33138592,created_by,JOSM,regular
33138595,created_by,JOSM,regular
33138598,created_by,JOSM,regular
33138599,created_by,JOSM,regular
33138600,created_by,JOSM,regular
33138602,created_by,JOSM,regular
33138603,created_by,JOSM,regular
33138606,created_by,JOSM,regular
33138607,created_by,JOSM,regular
33138608,created_by,JOSM,regular
33138609,created_by,JOSM,regular
33138610,created_by,JOSM,regular
33138611,created_by,JOSM,regular
33138612,created_by,JOSM,regular
33138613,created_by,JOSM,regular
33138614,created_by,JOSM,regular
33138615,created_by,JOSM,regular
33138616,created_by,JOSM,regular
33138617,created_by,JOSM,regular
33138618,created_by,JOSM,regular
33138619,created_by,JOSM,regular
33138620,created_by,JOSM,regular
33138632,created_by,JOSM,regular
33138633,created_by,JOSM,regular
33138634,created_by,JOSM,regular
33138642,created_by,JOSM,regular
33138644,amenity,parking,regular
33139351,created_by,JOSM,regular
33139978,highway,traffic_signals,regular
33140587,created_by,JOSM,regular
33140588,created_by,JOSM,regular
33140589,created_by,JOSM,regular
33140591,created_by,JOSM,regular
33140594,created_by,JOSM,regular
33140598,created_by,JOSM,regular
33140601,created_by,JOSM,regular
33140602,created_by,JOSM,regular
33140603,created_by,JOSM,regular
33140608,created_by,JOSM,regular
33140615,created_by,JOSM,regular
33140616,created_by,JOSM,regular
33140617,created_by,JOSM,regular
33140618,created_by,JOSM,regular
33140619,created_by,JOSM,regular
33140620,created_by,JOSM,regular
33163707,created_by,JOSM,regular
33163716,created_by,JOSM,regular
33164509,name,Matilda Bay,regular
33164509,natural,bay,regular
33164509,created_by,JOSM,regular
33169097,created_by,JOSM,regular
33169111,created_by,JOSM,regular
33169135,created_by,JOSM,regular
33169175,created_by,JOSM,regular
33169177,created_by,JOSM,regular
33169179,created_by,JOSM,regular
33169182,created_by,JOSM,regular
33169183,created_by,JOSM,regular
33169184,created_by,JOSM,regular
33169188,created_by,JOSM,regular
33169189,created_by,JOSM,regular
33169190,created_by,JOSM,regular
33169191,created_by,JOSM,regular
33169192,created_by,JOSM,regular
33169193,created_by,JOSM,regular
33169194,created_by,JOSM,regular
33169195,created_by,JOSM,regular
33169196,created_by,JOSM,regular
33169197,created_by,JOSM,regular
33169198,created_by,JOSM,regular
33172413,amenity,post_office,regular
33172413,created_by,JOSM,regular
33176567,created_by,JOSM,regular
33176570,created_by,JOSM,regular
33177391,created_by,JOSM,regular
33177392,created_by,JOSM,regular
33177420,highway,turning_circle,regular
33178846,created_by,JOSM,regular
33178878,highway,turning_circle,regular
33178890,highway,turning_circle,regular
33180878,created_by,JOSM,regular
33180907,created_by,JOSM,regular
33180949,created_by,JOSM,regular
33236126,highway,traffic_signals,regular
33236143,created_by,JOSM,regular
33237377,created_by,JOSM,regular
33237383,created_by,JOSM,regular
33237384,created_by,JOSM,regular
33237385,created_by,JOSM,regular
33237386,created_by,JOSM,regular
33237387,created_by,JOSM,regular
33237388,created_by,JOSM,regular
33237389,created_by,JOSM,regular
33237391,created_by,JOSM,regular
33237431,highway,traffic_signals,regular
33237491,highway,traffic_signals,regular
33239840,created_by,JOSM,regular
33239846,created_by,JOSM,regular
33239855,created_by,JOSM,regular
33239864,created_by,JOSM,regular
33239868,created_by,JOSM,regular
33239931,created_by,JOSM,regular
33239957,created_by,JOSM,regular
33239965,created_by,JOSM,regular
33239971,highway,traffic_signals,regular
33239987,created_by,JOSM,regular
33239991,created_by,JOSM,regular
33239994,created_by,JOSM,regular
33239995,created_by,JOSM,regular
33239996,created_by,JOSM,regular
33240011,created_by,JOSM,regular
33240017,created_by,JOSM,regular
33240022,created_by,JOSM,regular
33240028,created_by,JOSM,regular
33240034,created_by,JOSM,regular
33240039,created_by,JOSM,regular
33240044,created_by,JOSM,regular
33240049,created_by,JOSM,regular
33240053,created_by,JOSM,regular
33240085,created_by,JOSM,regular
33240086,created_by,JOSM,regular
33240087,created_by,JOSM,regular
33240088,created_by,JOSM,regular
33240089,created_by,JOSM,regular
33240091,created_by,JOSM,regular
33240093,created_by,JOSM,regular
33240098,created_by,JOSM,regular
33240111,highway,traffic_signals,regular
33240117,created_by,JOSM,regular
33240131,created_by,JOSM,regular
33240132,created_by,JOSM,regular
33240133,created_by,JOSM,regular
33240134,created_by,JOSM,regular
33240135,created_by,JOSM,regular
33240139,created_by,JOSM,regular
33240140,created_by,JOSM,regular
33240141,created_by,JOSM,regular
33240142,created_by,JOSM,regular
33240179,created_by,JOSM,regular
33291439,created_by,JOSM,regular
33291440,created_by,JOSM,regular
33291441,created_by,JOSM,regular
33374619,created_by,JOSM,regular
33374716,created_by,JOSM,regular
33374774,highway,crossing,regular
33374835,created_by,JOSM,regular
33374844,created_by,JOSM,regular
33374848,created_by,JOSM,regular
33374858,created_by,JOSM,regular
33374881,created_by,JOSM,regular
33390899,highway,traffic_signals,regular
33390901,highway,traffic_signals,regular
33390904,created_by,JOSM,regular
33391848,highway,traffic_signals,regular
33395847,created_by,JOSM,regular
33395851,created_by,JOSM,regular
33395852,created_by,JOSM,regular
33395854,created_by,JOSM,regular
33395868,created_by,JOSM,regular
33395875,created_by,JOSM,regular
33395877,created_by,JOSM,regular
33395880,created_by,JOSM,regular
33395886,created_by,JOSM,regular
33395888,created_by,JOSM,regular
33395892,created_by,JOSM,regular
33395894,created_by,JOSM,regular
33395897,created_by,JOSM,regular
33395898,created_by,JOSM,regular
33395899,created_by,JOSM,regular
33395902,created_by,JOSM,regular
33395904,created_by,JOSM,regular
33395905,created_by,JOSM,regular
33395906,created_by,JOSM,regular
33395912,highway,traffic_signals,regular
33395951,highway,traffic_signals,regular
33395951,created_by,JOSM,regular
33397281,highway,traffic_signals,regular
33397285,created_by,JOSM,regular
33397286,created_by,JOSM,regular
33397296,highway,traffic_signals,regular
33397297,created_by,JOSM,regular
33397302,created_by,JOSM,regular
33397304,created_by,JOSM,regular
33397323,highway,traffic_signals,regular
33397359,highway,traffic_signals,regular
33397360,highway,traffic_signals,regular
33397365,highway,traffic_signals,regular
33397386,created_by,JOSM,regular
33397387,created_by,JOSM,regular
33400209,highway,traffic_signals,regular
33400215,created_by,JOSM,regular
33400216,created_by,JOSM,regular
33400219,created_by,JOSM,regular
33400220,created_by,JOSM,regular
33400221,created_by,JOSM,regular
33400223,created_by,JOSM,regular
33400224,created_by,JOSM,regular
33400228,highway,traffic_signals,regular
33400309,highway,traffic_signals,regular
